...1,xponent_id,sample_type,well_id,well_row,well_column,assay,dilution_factor,conc_units,standard_expected_concentration,bead_count,median_mfi,avg_median_mfi,pct_cv_median_mfi,net_mfi,avg_net_mfi,calc_conc,avg_conc,conc_pct_cv,pct_recovery,Control1_control_expected_concentration,Control2_control_expected_concentration,Control1_control_range_low,Control2_control_range_low,Control1_control_range_high,Control2_control_range_high,calc_conc_truncated,avg_conc_truncated,calc_conc_standards_min,calc_conc_standards_max,calc_conc_min_truncated,calc_conc_max_truncated,avg_conc_standards_min,avg_conc_standards_max,avg_conc_min_truncated,avg_conc_max_truncated,conc_pct_cv_truncated,kit_lot,instrument_serial,computer_name,run_date,file_name,xponent_comments,FN_comments,panel
8811,Standard1,standard,A10,A,10,FLT3LG,NA,pg/mL,5420,65,85519,85235.41666666667,1.9929093701169447,85470.0833333333,85186.5,5562.28454229266,5562.28454229266,NA,102.63,NA,NA,NA,NA,NA,NA,5562.28454229266,NA,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8812,Standard1,standard,A17,A,17,FLT3LG,NA,pg/mL,5420,47,83988,85235.41666666667,1.9929093701169447,83939.0833333333,85186.5,5077.68867943439,5077.68867943439,NA,93.68,NA,NA,NA,NA,NA,NA,5077.68867943439,NA,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8813,Standard1,standard,A18,A,18,FLT3LG,NA,pg/mL,5420,71,87782,85235.41666666667,1.9929093701169447,87733.0833333333,85186.5,5420,5420,NA,NA,NA,NA,NA,NA,NA,NA,5420,NA,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8820,Standard1,standard,A1,A,1,IL1R2,NA,pg/mL,28890,37,29809,31175,2.709945230966309,29750.8333333333,31116.8333333333,25930.5474812411,29141.8540545959,7.0795667996569,89.76,NA,NA,NA,NA,NA,NA,25930.5474812411,29141.8540545959,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8821,Standard1,standard,A2,A,2,IL1R2,NA,pg/mL,28890,43,31272,31175,2.709945230966309,31213.8333333333,31116.8333333333,29305.8748089305,29141.8540545959,7.0795667996569,101.44,NA,NA,NA,NA,NA,NA,29305.8748089305,29141.8540545959,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8823,Standard1,standard,A10,A,10,IL1R2,NA,pg/mL,28890,47,31615,31175,2.709945230966309,31556.8333333333,31116.8333333333,30173.6074146761,29141.8540545959,7.0795667996569,104.44,NA,NA,NA,NA,NA,NA,30173.6074146761,29141.8540545959,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8824,Standard1,standard,A17,A,17,IL1R2,NA,pg/mL,28890,48,32358,31175,2.709945230966309,32299.8333333333,31116.8333333333,32166.7652235569,29141.8540545959,7.0795667996569,111.34,NA,NA,NA,NA,NA,NA,32166.7652235569,29141.8540545959,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8825,Standard1,standard,A18,A,18,IL1R2,NA,pg/mL,28890,50,30861,31175,2.709945230966309,30802.8333333333,31116.8333333333,28306.3767760119,29141.8540545959,7.0795667996569,97.98,NA,NA,NA,NA,NA,NA,28306.3767760119,29141.8540545959,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8838,Standard1,standard,A1,A,1,MUC16,NA,U/mL,15940,39,38313,40309.75,3.1948098251001387,38263,40259.75,14856.3373183683,15994.0807359952,4.61918087619629,93.2,NA,NA,NA,NA,NA,NA,14856.3373183683,15994.0807359952,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8839,Standard1,standard,A2,A,2,MUC16,NA,U/mL,15940,53,39273,40309.75,3.1948098251001387,39223,40259.75,15393.6682915525,15994.0807359952,4.61918087619629,96.57,NA,NA,NA,NA,NA,NA,15393.6682915525,15994.0807359952,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8840,Standard1,standard,A9,A,9,MUC16,NA,U/mL,15940,38,41571,40309.75,3.1948098251001387,41521,40259.75,16723.6469072772,15994.0807359952,4.61918087619629,104.92,NA,NA,NA,NA,NA,NA,16723.6469072772,15994.0807359952,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8841,Standard1,standard,A10,A,10,MUC16,NA,U/mL,15940,44,40382.5,40309.75,3.1948098251001387,40332.5,40259.75,16027.9719543766,15994.0807359952,4.61918087619629,100.55,NA,NA,NA,NA,NA,NA,16027.9719543766,15994.0807359952,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8843,Standard1,standard,A18,A,18,MUC16,NA,U/mL,15940,50,40851,40309.75,3.1948098251001387,40801,40259.75,16300.1774752517,15994.0807359952,4.61918087619629,102.26,NA,NA,NA,NA,NA,NA,16300.1774752517,15994.0807359952,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,Extrapolated,;;;;;;,panel_1
8868,Standard2,standard,C1,C,1,CXCL8,NA,pg/mL,595,51,24735,23574.5,7.204996642736113,24647.6666666667,23487.1666666667,639.744556382315,599.03307875303,10.1502751692092,107.52,NA,NA,NA,NA,NA,NA,639.744556382315,599.03307875303,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8869,Standard2,standard,C2,C,2,CXCL8,NA,pg/mL,595,69,21420,23574.5,7.204996642736113,21332.6666666667,23487.1666666667,523.536991958802,599.03307875303,10.1502751692092,87.99,NA,NA,NA,NA,NA,NA,523.536991958802,599.03307875303,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8870,Standard2,standard,C9,C,9,CXCL8,NA,pg/mL,595,43,24049,23574.5,7.204996642736113,23961.6666666667,23487.1666666667,614.539470991339,599.03307875303,10.1502751692092,103.28,NA,NA,NA,NA,NA,NA,614.539470991339,599.03307875303,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8871,Standard2,standard,C10,C,10,CXCL8,NA,pg/mL,595,49,25969,23574.5,7.204996642736113,25881.6666666667,23487.1666666667,686.732147284144,599.03307875303,10.1502751692092,115.42,NA,NA,NA,NA,NA,NA,686.732147284144,599.03307875303,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8872,Standard2,standard,C17,C,17,CXCL8,NA,pg/mL,595,56,23237,23574.5,7.204996642736113,23149.6666666667,23487.1666666667,585.510412573742,599.03307875303,10.1502751692092,98.41,NA,NA,NA,NA,NA,NA,585.510412573742,599.03307875303,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8873,Standard2,standard,C18,C,18,CXCL8,NA,pg/mL,595,53,22037,23574.5,7.204996642736113,21949.6666666667,23487.1666666667,544.134893327839,599.03307875303,10.1502751692092,91.45,NA,NA,NA,NA,NA,NA,544.134893327839,599.03307875303,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8880,Standard2,standard,C1,C,1,FLT3LG,NA,pg/mL,1355,56,29249.5,24951.916666666668,16.554800348045827,29200.5833333333,24903,1661.88916919239,1437.41768036127,14.9920102199415,122.65,NA,NA,NA,NA,NA,NA,1661.88916919239,1437.41768036127,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8881,Standard2,standard,C2,C,2,FLT3LG,NA,pg/mL,1355,61,21626,24951.916666666668,16.554800348045827,21577.0833333333,24903,1263.65994620113,1437.41768036127,14.9920102199415,93.26,NA,NA,NA,NA,NA,NA,1263.65994620113,1437.41768036127,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8882,Standard2,standard,C9,C,9,FLT3LG,NA,pg/mL,1355,60,24220,24951.916666666668,16.554800348045827,24171.0833333333,24903,1400.46075520361,1437.41768036127,14.9920102199415,103.36,NA,NA,NA,NA,NA,NA,1400.46075520361,1437.41768036127,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8883,Standard2,standard,C10,C,10,FLT3LG,NA,pg/mL,1355,49,30747,24951.916666666668,16.554800348045827,30698.0833333333,24903,1738.87772492513,1437.41768036127,14.9920102199415,128.33,NA,NA,NA,NA,NA,NA,1738.87772492513,1437.41768036127,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8884,Standard2,standard,C17,C,17,FLT3LG,NA,pg/mL,1355,49,23249,24951.916666666668,16.554800348045827,23200.0833333333,24903,1349.42429145772,1437.41768036127,14.9920102199415,99.59,NA,NA,NA,NA,NA,NA,1349.42429145772,1437.41768036127,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8885,Standard2,standard,C18,C,18,FLT3LG,NA,pg/mL,1355,55,20620,24951.916666666668,16.554800348045827,20571.0833333333,24903,1210.19419518764,1437.41768036127,14.9920102199415,89.31,NA,NA,NA,NA,NA,NA,1210.19419518764,1437.41768036127,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8894,Standard2,standard,C9,C,9,IL1R2,NA,pg/mL,7222.5,40,15235.5,14492.416666666666,3.2692552453671926,15177.3333333333,14434.25,7719.56526403627,7194.29048406236,4.62656011157848,106.88,NA,NA,NA,NA,NA,NA,7719.56526403627,7194.29048406236,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8895,Standard2,standard,C10,C,10,IL1R2,NA,pg/mL,7222.5,46,14896,14492.416666666666,3.2692552453671926,14837.8333333333,14434.25,7475.10394883028,7194.29048406236,4.62656011157848,103.5,NA,NA,NA,NA,NA,NA,7475.10394883028,7194.29048406236,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8896,Standard2,standard,C17,C,17,IL1R2,NA,pg/mL,7222.5,58,14308,14492.416666666666,3.2692552453671926,14249.8333333333,14434.25,7062.71987752921,7194.29048406236,4.62656011157848,97.79,NA,NA,NA,NA,NA,NA,7062.71987752921,7194.29048406236,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8897,Standard2,standard,C18,C,18,IL1R2,NA,pg/mL,7222.5,43,13972,14492.416666666666,3.2692552453671926,13913.8333333333,14434.25,6833.12115865911,7194.29048406236,4.62656011157848,94.61,NA,NA,NA,NA,NA,NA,6833.12115865911,7194.29048406236,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8910,Standard2,standard,C1,C,1,MUC16,NA,U/mL,3985,64,13771.5,13372.75,5.1333016816836725,13721.5,13322.75,4133.76766564093,4000.8234478501,5.75237885907433,103.73,NA,NA,NA,NA,NA,NA,4133.76766564093,4000.8234478501,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8911,Standard2,standard,C2,C,2,MUC16,NA,U/mL,3985,51,12891,13372.75,5.1333016816836725,12841,13322.75,3838.72749691864,4000.8234478501,5.75237885907433,96.33,NA,NA,NA,NA,NA,NA,3838.72749691864,4000.8234478501,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8912,Standard2,standard,C9,C,9,MUC16,NA,U/mL,3985,44,14008.5,13372.75,5.1333016816836725,13958.5,13322.75,4214.07041417755,4000.8234478501,5.75237885907433,105.75,NA,NA,NA,NA,NA,NA,4214.07041417755,4000.8234478501,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8913,Standard2,standard,C10,C,10,MUC16,NA,U/mL,3985,46,14146,13372.75,5.1333016816836725,14096,13322.75,4260.83389171631,4000.8234478501,5.75237885907433,106.92,NA,NA,NA,NA,NA,NA,4260.83389171631,4000.8234478501,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8914,Standard2,standard,C17,C,17,MUC16,NA,U/mL,3985,40,12914.5,13372.75,5.1333016816836725,12864.5,13322.75,3846.53496025651,4000.8234478501,5.75237885907433,96.53,NA,NA,NA,NA,NA,NA,3846.53496025651,4000.8234478501,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8915,Standard2,standard,C18,C,18,MUC16,NA,U/mL,3985,36,12505,13372.75,5.1333016816836725,12455,13322.75,3711.00625839068,4000.8234478501,5.75237885907433,93.12,NA,NA,NA,NA,NA,NA,3711.00625839068,4000.8234478501,12.22540484559,16723.6469072772,FALSE,FALSE,16.6540261355994,15994.0807359952,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8940,Standard3,standard,E1,E,1,CXCL8,NA,pg/mL,148.75,48,7906,7494.833333333333,9.232550619561476,7818.66666666667,7407.5,162.02471311755,153.202278386371,9.7271869268765,108.92,NA,NA,NA,NA,NA,NA,162.02471311755,153.202278386371,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8941,Standard3,standard,E2,E,2,CXCL8,NA,pg/mL,148.75,45,7316,7494.833333333333,9.232550619561476,7228.66666666667,7407.5,149.244256900642,153.202278386371,9.7271869268765,100.33,NA,NA,NA,NA,NA,NA,149.244256900642,153.202278386371,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8942,Standard3,standard,E9,E,9,CXCL8,NA,pg/mL,148.75,48,7349,7494.833333333333,9.232550619561476,7261.66666666667,7407.5,149.954267899742,153.202278386371,9.7271869268765,100.81,NA,NA,NA,NA,NA,NA,149.954267899742,153.202278386371,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8943,Standard3,standard,E10,E,10,CXCL8,NA,pg/mL,148.75,57,8412,7494.833333333333,9.232550619561476,8324.66666666667,7407.5,173.135757475558,153.202278386371,9.7271869268765,116.39,NA,NA,NA,NA,NA,NA,173.135757475558,153.202278386371,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8944,Standard3,standard,E17,E,17,CXCL8,NA,pg/mL,148.75,51,6350,7494.833333333333,9.232550619561476,6262.66666666667,7407.5,128.70153329964,153.202278386371,9.7271869268765,86.52,NA,NA,NA,NA,NA,NA,128.70153329964,153.202278386371,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8945,Standard3,standard,E18,E,18,CXCL8,NA,pg/mL,148.75,51,7636,7494.833333333333,9.232550619561476,7548.66666666667,7407.5,156.153141625096,153.202278386371,9.7271869268765,104.98,NA,NA,NA,NA,NA,NA,156.153141625096,153.202278386371,1.65547017184575,2493.60371471377,FALSE,FALSE,2.53147876783429,2393.19761615939,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8952,Standard3,standard,E1,E,1,FLT3LG,NA,pg/mL,338.75,48,5956.5,5136.916666666667,15.831943003134324,5907.58333333333,5088,390.809324938726,340.993774984755,14.4987869473184,115.37,NA,NA,NA,NA,NA,NA,390.809324938726,340.993774984755,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8953,Standard3,standard,E2,E,2,FLT3LG,NA,pg/mL,338.75,50,4288.5,5136.916666666667,15.831943003134324,4239.58333333333,5088,289.249741163479,340.993774984755,14.4987869473184,85.39,NA,NA,NA,NA,NA,NA,289.249741163479,340.993774984755,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8954,Standard3,standard,E9,E,9,FLT3LG,NA,pg/mL,338.75,37,5074,5136.916666666667,15.831943003134324,5025.08333333333,5088,337.476051378178,340.993774984755,14.4987869473184,99.62,NA,NA,NA,NA,NA,NA,337.476051378178,340.993774984755,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8955,Standard3,standard,E10,E,10,FLT3LG,NA,pg/mL,338.75,52,6205.5,5136.916666666667,15.831943003134324,6156.58333333333,5088,405.715399000769,340.993774984755,14.4987869473184,119.77,NA,NA,NA,NA,NA,NA,405.715399000769,340.993774984755,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8956,Standard3,standard,E17,E,17,FLT3LG,NA,pg/mL,338.75,59,4266,5136.916666666667,15.831943003134324,4217.08333333333,5088,287.856448238041,340.993774984755,14.4987869473184,84.98,NA,NA,NA,NA,NA,NA,287.856448238041,340.993774984755,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8957,Standard3,standard,E18,E,18,FLT3LG,NA,pg/mL,338.75,55,5031,5136.916666666667,15.831943003134324,4982.08333333333,5088,334.855685189334,340.993774984755,14.4987869473184,98.85,NA,NA,NA,NA,NA,NA,334.855685189334,340.993774984755,4.37085526631991,5660.25012231746,FALSE,FALSE,5.60157772048868,1437.41768036127,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8964,Standard3,standard,E1,E,1,IL1R2,NA,pg/mL,1805.625,40,5008.5,4689,3.869718390696602,4950.33333333333,4630.83333333333,1971.61573588139,1833.65218793883,4.2639995469733,109.19,NA,NA,NA,NA,NA,NA,1971.61573588139,1833.65218793883,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8965,Standard3,standard,E2,E,2,IL1R2,NA,pg/mL,1805.625,53,4699,4689,3.869718390696602,4640.83333333333,4630.83333333333,1837.69975915906,1833.65218793883,4.2639995469733,101.78,NA,NA,NA,NA,NA,NA,1837.69975915906,1833.65218793883,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8966,Standard3,standard,E9,E,9,IL1R2,NA,pg/mL,1805.625,42,4670,4689,3.869718390696602,4611.83333333333,4630.83333333333,1825.24179227709,1833.65218793883,4.2639995469733,101.09,NA,NA,NA,NA,NA,NA,1825.24179227709,1833.65218793883,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
8967,Standard3,standard,E10,E,10,IL1R2,NA,pg/mL,1805.625,52,4725.5,4689,3.869718390696602,4667.33333333333,4630.83333333333,1849.09712475874,1833.65218793883,4.2639995469733,102.41,NA,NA,NA,NA,NA,NA,1849.09712475874,1833.65218793883,23.4364324740259,32166.7652235569,FALSE,FALSE,29.1901357419317,29141.8540545959,FALSE,FALSE,5.727961608351013,1655232,FM3DD21190021,FM3D-CL08,2022-03-18,20220317_GammaLot_QC_Panel1_Plate2_20220318_151455.csv,NA,;;;;;;,panel_1
